,Datum,Št. ponesrečencev,PoskodbaVrstaNACA,Dejavnost_alpsko smučanje,Dejavnost_druge športne in rekreacijske aktivnosti,Dejavnost_gorsko kolesarjenje,Dejavnost_planinstvo - brezpotje,Dejavnost_planinstvo - hoja po poti,Dejavnost_plezanje,Dejavnost_turno smučanje,Temp_tisti_dan,Temp_prejsni_dan,Temp_preprejsni_dan,Kolicina_dezja_tisti_dan,Kolicina_dezja_prejsni_dan,Kolicina_dezja_preprejsni_dan,Snezenje_cm_tisti_dan,Snezenje_cm_prejsni_dan,Snezenje_cm_preprejsni_dan,HeliStCiklov,latitude,longitude,Postaja_GRS BOVEC,Postaja_GRS CELJE,Postaja_GRS JESENICE,Postaja_GRS JEZERSKO,Postaja_GRS KAMNIK,Postaja_GRS KOROŠKE,Postaja_GRS KRANJ,Postaja_GRS KRANJSKA GORA,Postaja_GRS LJUBLJANA,Postaja_GRS MARIBOR,Postaja_GRS MOJSTRANA,Postaja_GRS RADOVLJICA,Postaja_GRS TOLMIN,Postaja_GRS TRŽIČ,Vzrok_drugo (Aktivnosti na snegu),Vzrok_drugo (Izguba opreme),Vzrok_drugo (Izguba zavesti),Vzrok_drugo (Neprimerna oprema),Vzrok_drugo (Obstala na snežišču),Vzrok_drugo (Padec očal ),Vzrok_drugo (Padec tovarisa),Vzrok_drugo (Premehka podlaga),Vzrok_drugo (Spremljevalec poškodovanke),Vzrok_drugo (Spremljevalka poškodovanke),Vzrok_drugo (izguba kontrole nad sanmi),Vzrok_drugo (močna nevihta),Vzrok_drugo (močne nevihte),Vzrok_drugo (napad živali),Vzrok_drugo (ni bilo nic narobe z njim),Vzrok_drugo (nič),Vzrok_drugo (obstali so na snežišču),Vzrok_drugo (otrok (zašla mama)),Vzrok_drugo (padec s kolesom),Vzrok_drugo (padec soplezalca),Vzrok_drugo (piki ose),Vzrok_drugo (podcenjevanje vremenske napovedi),Vzrok_drugo (prezahtevna sprehajalna pot),Vzrok_drugo (prisoten ob nesreči),Vzrok_drugo (reševanje otroka),Vzrok_drugo (sneg na poti),Vzrok_drugo (spremljevalec poškodovanke),Vzrok_drugo (stresna reakcija),Vzrok_drugo (zahteven teren),Vzrok_drugo (zdrs pri sankanju),Vzrok_drugo (zmrznjen čevelj),Vzrok_drugo (Šok),"Vzrok_drugo (Šok, zmedenost )",Vzrok_izčrpanost,Vzrok_padajoče kamenje,Vzrok_padec,Vzrok_plaz,Vzrok_strela,Vzrok_zakasnitev,Vzrok_zašel,Izkušenost_drugo,Izkušenost_gorski vodnik,Izkušenost_planinec nečlan PD,Izkušenost_planinec-član PD,Izkušenost_planinski vodnik,Izkušenost_reševalec,Izkušenost_turist
185,2018-03-25,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
186,2018-03-25,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
187,2018-03-25,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
188,2018-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
189,2018-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
190,2018-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
191,2018-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
192,2018-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
193,2018-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8864401,15.2898623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
194,2018-03-25,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.9,-9.1,-10.2,0.0,0.0,0.0,0.14,0.0,0.21,3.0,46.3548859,14.5875496,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
195,2018-08-23,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.3,22.9,22.7,0.0,0.1,0.3,0.0,0.0,0.0,0.0,46.3478463,15.1263866,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
196,2018-08-24,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.9,21.0,1.5,1.1,0.2,0.0,0.0,0.0,0.0,46.3895256,14.63255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
197,2019-03-26,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6,4.3,9.9,0.0,12.0,0.0,1.12,7.49,0.0,3.0,46.391141,14.643911,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
198,2019-03-26,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6,4.3,9.9,0.0,12.0,0.0,1.12,7.49,0.0,3.0,46.391141,14.643911,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
199,2019-03-26,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6,4.3,9.9,0.0,12.0,0.0,1.12,7.49,0.0,3.0,46.391141,14.643911,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
200,2019-03-26,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6,4.3,9.9,0.0,12.0,0.0,1.12,7.49,0.0,3.0,46.391141,14.643911,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
201,2019-12-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,7.1,6.1,0.2,0.4,27.3,0.0,0.0,0.0,0.0,46.0401771,15.5900549,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
202,2024-09-23,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,8.6,8.3,0.0,0.0,0.1,0.0,0.0,0.0,4.0,46.3797366,14.5955723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
203,2024-09-23,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,8.6,8.3,0.0,0.0,0.1,0.0,0.0,0.0,4.0,46.3797366,14.5955723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
204,2024-09-23,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,8.6,8.3,0.0,0.0,0.1,0.0,0.0,0.0,4.0,46.3797366,14.5955723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
205,2024-09-23,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,8.6,8.3,0.0,0.0,0.1,0.0,0.0,0.0,4.0,46.3797366,14.5955723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
206,2024-10-13,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.6,8.0,10.2,1.2,0.1,0.3,0.0,0.0,0.0,3.0,46.2007632,14.9930948,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
207,2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,5.6,6.2,10.5,3.0,0.5,0.0,0.0,0.0,0.0,46.36466441919905,14.57261594658108,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,2023-01-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.8,-10.4,-10.6,0.1,0.0,0.1,1.47,0.21,1.89,0.0,46.4775803,14.1036639,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
209,2023-01-29,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7,-3.1,-1.8,0.0,0.0,0.0,0.0,0.21,2.45,1.0,46.57389,15.03278,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
210,2023-05-25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.3,13.9,16.8,0.7,17.0,1.8,0.0,0.0,0.0,0.0,46.45493163344063,14.010256280800911,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
211,2023-05-25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.3,13.9,16.8,0.7,17.0,1.8,0.0,0.0,0.0,0.0,46.45493163344063,14.010256280800911,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
212,2023-06-25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,18.2,20.7,0.0,0.0,26.0,0.0,0.0,0.0,0.0,46.2121039,14.1996051,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
213,2023-07-30,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5,14.6,12.7,34.7,0.3,0.1,0.0,0.0,0.0,0.0,46.48594865,14.061942098950414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
214,2024-03-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.8,9.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.22867,14.64931,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,2021-12-22,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.2,-7.4,-4.4,0.0,0.0,0.0,0.14,0.42,0.0,3.0,46.3682939,14.5227017,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
216,2021-12-22,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.2,-7.4,-4.4,0.0,0.0,0.0,0.14,0.42,0.0,3.0,46.3682939,14.5227017,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
217,2021-12-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.2,-7.4,-4.4,0.0,0.0,0.0,0.14,0.42,0.0,3.0,46.3682939,14.5227017,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,2021-12-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.2,-7.4,-4.4,0.0,0.0,0.0,0.14,0.42,0.0,3.0,46.3682939,14.5227017,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,2022-06-16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.6,18.9,17.2,9.6,0.1,0.0,0.0,0.0,0.0,4.0,46.43028,14.10333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
220,2014-10-27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86583,14.51472,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
221,2015-06-13,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.3,15.9,14.3,0.6,0.3,1.6,0.0,0.0,0.0,1.0,46.34596288905016,14.608749449811715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
